为什么,3168
进一步,2228
一部分,1700
基础上,1541
实际上,1419
现代化,1411
并不是,1309
生产力,1180
毛泽东,1165
越来越,1158
一方面,1101
马克思,1064
劳动者,1053
国民党,1034
委员会,964
有利于,946
是不是,945
科学家,930
一会儿,900
第一次,899
也就是,884
一系列,869
共产党,858
毛主席,842
蒋介石,839
大部分,818
历史上,799
自然界,793
心理学,768
劳动力,729
大多数,720
积极性,716
资本家,685
恩格斯,670
不得不,666
基本上,659
怎么样,608
可以说,606
差不多,596
这时候,589
事实上,580
干什么,574
工作者,566
有可能,562
同志们,562
不能不,559
一下子,555
怎么办,549
四人帮,543
之所以,535
办公室,534
中国人,529
意大利,526
一句话,525
小伙子,523
消费者,517
三角形,517
国务院,515
蛋白质,512
各方面,508
运动员,507
艺术家,491
近年来,489
农产品,475
基督教,469
站起来,465
化合物,457
青少年,454
根据地,438
工程师,433
实验室,429
公有制,429
创造性,427
计算机,426
那时候,424
有一次,420
相当于,412
有一天,411
反革命,409
可能性,408
大规模,406
不一定,404
大学生,400
所有制,393
周恩来,392
全世界,384
世界观,382
什么样,376
党中央,374
领导者,367
社会学,366
取决于,357
一口气,354
社会化,348
工农业,346
指导员,344
合作社,344
尽可能,342
负责人,336
离不开,334
统治者,332
太平洋,328
只不过,327
多方面,324
理论上,324
物理学,324
生产者,321
对不起,316
二十五,316
奴隶主,315
手工业,315
有助于,312
邓小平,311
没想到,311
研究所,311
生产队,311
八路军,309
能不能,304
称之为,302
原材料,298
老百姓,298
还不是,296
就是说,295
重要性,295
旧社会,294
自行车,294
反动派,291
方程式,291
小孩子,291
袁世凯,290
解放军,290
工业品,287
拖拉机,286
年轻人,286
自治区,285
机器人,281
当事人,277
染色体,276
世纪末,276
一辈子,276
意识到,275
青年人,274
思想上,274
国内外,273
二十四,272
老太太,272
西班牙,272
用不着,271
领导人,270
忍不住,268
维生素,266
根本上,264
如果说,263
加速度,263
仅仅是,263
新中国,262
显微镜,262
有机物,261
殖民地,261
表面上,260
点点头,259
共和国,257
语言学,257
孙中山,257
日本人,256
有的人,255
私有制,255
女孩子,254
本世纪,253
想不到,253
斯大林,253
原子核,251
毕业生,250
考虑到,249
电视机,248
党支部,247
有的是,246
阶级性,246
大自然,246
机械化,245
所有权,241
特别是,239
辩证法,239
微生物,237
有时候,236
解放后,236
建筑物,233
消费品,233
注意力,232
座谈会,231
多年来,230
公元前,227
苏维埃,225
工业化,225
来不及,224
望远镜,223
可不是,223
感兴趣,221
形式上,219
二十三,219
奴隶制,217
实质上,216
自治县,216
四边形,215
再生产,214
起作用,214
规律性,213
说不定,211
老年人,210
工商业,210
或者说,210
看起来,210
新四军,210
平方米,209
这么说,208
联合国,208
外国人,207
生物学,206
优越性,205
开玩笑,204
轻工业,203
二十一,203
感觉到,203
法西斯,202
即使是,200
经济学,200
热力学,199
黑格尔,199
黑龙江,199
必然性,199
有意义,198
综合性,196
侵略者,195
稳定性,194
小姑娘,194
重工业,193
决定性,191
反过来,190
一般人,190
朋友们,189
本质上,189
收音机,189
一开始,189
打电话,188
生命力,187
独立性,186
老人家,186
二十二,184
解放区,182
游击队,182
不要紧,182
哲学家,182
北京市,180
代表团,180
农作物,179
古希腊,178
作曲家,178
天文学,177
解放前,176
俄罗斯,176
专业化,176
愈来愈,176
阿拉伯,176
总产值,176
有必要,176
要知道,175
被告人,175
或者是,175
认识论,175
方法论,173
氧化物,171
一块儿,171
中学生,171
大西洋,171
半导体,171
没什么,170
小学生,169
普遍性,169
李宗仁,169
参谋长,169
不论是,168
图书馆,167
技术员,167
降水量,167
周期性,166
有意识,166
代表性,164
无线电,164
主人公,163
汪精卫,163
加拿大,161
作斗争,161
地下水,161
回过头,161
放射性,160
出发点,159
动植物,158
脚步声,157
社会性,157
莫斯科,156
客观上,156
地中海,155
要不是,155
紧接着,154
借助于,154
中国队,154
作用于,153
太阳系,153
天然气,152
研究生,152
老头子,152
摇摇头,151
秦始皇,151
心目中,151
司令部,150
中世纪,150
电磁波,150
党组织,149
一路上,149
一大批,148
新时期,148
现阶段,147
照相机,147
大幅度,147
锦标赛,145
有意思,145
自主权,145
教育学,144
二十六,144
二十七,144
好象是,144
太阳光,144
大队长,142
应该说,142
亲爱的,142
氨基酸,142
责任感,142
大体上,142
达尔文,141
据统计,141
小朋友,141
局限性,141
作用力,141
鄂温克,141
星期天,141
舍不得,141
二十八,140
怎么说,139
细胞质,139
相对论,139
人民币,139
购买力,139
刘少奇,139
柬埔寨,139
了不起,139
想象力,139
司令员,138
停下来,138
动力学,138
秘书长,137
发电机,137
有价值,137
市政府,137
畜牧业,136
小时候,136
传染病,136
张学良,136
服务员,136
互助组,135
思想家,135
不注意,135
奥运会,135
发动机,135
国际法,133
责任制,132
化学家,132
统一性,132
适合于,131
老先生,131
匈牙利,131
来源于,131
复杂性,131
吸引力,130
不只是,130
科学院,130
二十九,130
感受到,130
中小学,130
金刚石,129
有影响,129
科学性,129
音乐家,129
发展史,128
自动化,128
成正比,128
不耐烦,127
数学家,127
普通话,127
立方米,127
电视剧,127
个体户,127
组织上,127
国际上,126
一家人,126
孙悟空,126
经营者,125
专业户,125
胡耀邦,124
反封建,124
婚姻法,124
十一月,124
灵活性,123
荧光屏,123
客观性,123
十二月,123
报纸上,122
多层次,122
特殊性,122
所有者,121
多样化,121
半封建,121
生理学,121
原则上,120
太阳能,120
谈不上,120
大跃进,120
真实性,120
美国人,120
劳动日,120
温度计,120
墨西哥,119
内蒙古,119
氢原子,119
副主席,119
乒乓球,119
说起来,118
委员长,118
群众性,117
手榴弹,117
适应性,117
探测器,117
进化论,117
贝多芬,116
极少数,116
谁知道,116
上海市,116
老朋友,116
康有为,116
曹志道,116
陈二虎,115
禁不住,115
一瞬间,115
红楼梦,114
以色列,114
有机体,114
啄木鸟,114
生物体,113
天主教,113
南朝鲜,113
自觉性,113
倾向性,112
遗传学,112
公安局,112
乡亲们,112
奥地利,112
土耳其,112
革命家,112
水蒸气,112
多样性,112
一回事,112
男孩子,112
他妈的,112
三十五,111
有道理,111
好朋友,111
转过身,111
政治部,111
沉积物,111
艺术品,110
欣赏者,110
夏克明,110
田文中,110
诸葛亮,110
葡萄糖,110
张作霖,110
老太婆,110
舞蹈家,110
政治学,110
选择性,110
总经理,109
没办法,109
新加坡,109
不久前,109
传教士,109
比利时,109
相对于,109
分子式,109
幼儿园,109
创造力,108
站起身,108
甚至于,108
电视台,108
电容器,108
过日子,107
派出所,107
唯物论,107
大面积,107
植物体,107
指挥部,107
低下头,106
来得及,106
看上去,106
俱乐部,106
原子能,106
记忆力,106
老同志,105
老干部,105
所在地,105
通讯员,105
怪不得,105
销售额,105
一连串,104
理论家,104
非金属,104
这些年,104
这么个,104
偶然性,104
中下游,104
细胞核,104
葡萄牙,104
那一天,104
无所谓,104
受不了,103
无机盐,103
摩擦力,103
前几天,103
强有力,103
南美洲,103
蒸汽机,103
企业家,103
直辖市,103
好几个,102
俗话说,102
赵紫阳,102
抵抗力,102
猫头鹰,102
犹太人,102
章太炎,102
不至于,101
电动机,101
上半年,101
海南岛,101
阿富汗,101
利润率,101
比如说,101
成年人,101
无意识,101
华盛顿,101
恨不得,100
催化剂,100
叶绿素,100
看得出,100
寄生虫,100
人生观,100
北半球,100
不规则,100
维也纳,99
团支部,99
高尔基,99
主动性,99
指挥员,99
打交道,99
文学家,98
梁启超,98
展览会,98
不自觉,98
不用说,98
梅兰芳,98
对角线,97
达斡尔,96
鄂伦春,96
表现力,96
售货员,96
一致性,96
乡下人,96
所以说,96
全国性,96
德意志,96
班主任,96
大生产,95
三十六,95
代理人,95
三十二,95
不方便,95
林巧稚,95
研究者,95
增长率,95
教科书,95
革命者,95
老一辈,95
对称性,95
柏拉图,94
大气层,94
工业区,94
水溶液,94
小嘎子,94
好容易,93
县政府,93
笑嘻嘻,93
不见得,93
多边形,93
算什么,93
农业社,92
氯化钠,92
印度洋,92
小女孩,92
白细胞,92
唐太宗,92
有经验,92
摩托车,92
红细胞,92
岂不是,92
希特勒,92
义和团,91
全人类,91
亚热带,91
下意识,91
小提琴,91
不要说,91
无条件,91
总路线,91
陌生人,91
继承人,91
政治家,90
精神病,90
正方形,90
东南亚,90
犯错误,90
三十一,90
南北朝,90
创始人,90
自由化,90
季节性,90
侵略军,89
教育家,89
魔术师,89
致力于,89
小部分,89
潜意识,89
针对性,88
同义词,88
交响曲,88
英国人,88
主人翁,87
水电站,87
火车站,87
活生生,87
形容词,87
有希望,87
千百万,86
看样子,86
以至于,86
利用率,86
放大镜,86
叫起来,86
冷空气,85
示意图,85
联合会,85
留学生,85
伦理学,85
没关系,85
我们俩,85
叶倩倩,85
打招呼,85
看不起,85
不得已,85
马寅初,84
心脏病,84
现成的,84
现代戏,84
索泓一,84
化妆品,84
连续性,84
需要量,84
占优势,84
共青团,84
说不上,84
伊拉克,84
飞行员,84
博物馆,84
四十五,83
总产量,83
战斗力,83
历史性,83
玻璃窗,83
片面性,83
老工人,83
规范化,83
接班人,82
反作用,82
下决心,82
自尊心,82
合理化,82
宇航员,82
音乐会,82
菲律宾,81
电解质,81
饲养员,81
选举权,81
目的地,81
训练班,81
可靠性,81
整体性,81
习惯于,81
李大钊,81
不得了,81
候选人,81
没有用,81
到时候,81
史岱年,81
肖武斌,80
少不了,80
男子汉,80
紫外线,80
中国画,80
西北部,80
领导权,80
哈尔滨,80
电话铃,80
穿山甲,80
第一线,80
一定量,80
管理者,79
李鸿章,79
文天祥,79
价值观,79
盲目性,79
录音机,79
根本性,79
百分比,79
合理性,79
瞧不起,79
伽利略,79
思想性,79
指战员,79
总面积,79
芭蕾舞,79
正确性,78
爱好者,78
艺术性,78
做生意,78
陈独秀,78
气象学,78
封建制,78
这一下,78
高山族,78
门市部,78
郭沫若,78
着眼于,78
卵细胞,77
统一体,77
好奇心,77
必要性,77
老爷爷,77
拿破仑,77
起义军,77
井冈山,77
广东省,77
小汽车,76
与其说,76
法兰西,76
人类学,76
林则徐,76
北美洲,76
两口子,76
工农兵,76
剥削者,76
现实性,75
总司令,75
第三者,75
指导性,75
老大爷,75
分析法,75
不一会,75
能动性,75
总任务,75
哥白尼,75
士大夫,75
资本论,74
办公桌,74
交易所,74
大理石,74
标准化,74
水资源,74
平行线,74
不在乎,74
天津市,74
目的性,74
星期六,74
总书记,74
换言之,74
合作化,74
余立毅,73
办事处,73
穆斯林,73
供销社,73
交响乐,73
讨论会,73
任弼时,73
冯玉祥,73
黑猩猩,73
可见光,73
内分泌,72
白崇禧,72
同一性,72
林明跃,72
交流电,72
龙国正,72
主席团,72
支气管,72
留下来,72
现代人,72
决定论,72
东南部,72
工作服,72
一阵子,72
二十万,71
免不了,71
碳酸钠,71
有待于,71
驾驶员,71
管理员,71
一个劲,71
于右任,71
反应堆,70
自来水,70
分子量,70
家门口,70
写字台,70
原子弹,70
进出口,70
一时间,70
剧作家,70
牛全德,70
学习者,70
受精卵,70
外交部,70
长方形,70
细胞膜,69
江泽民,69
笔记本,69
新华社,69
划时代,69
炊事员,69
徐悲鸿,69
三角洲,69
段祺瑞,69
马铃薯,69
生长期,69
太平军,69
基督徒,69
高分子,69
革命军,68
科学化,68
老师傅,68
活劳动,68
电影院,68
暴风雨,68
顾不上,68
单细胞,68
小东西,68
顾不得,68
前不久,68
几十万,68
投资者,68
老大娘,67
摄氏度,67
下一代,67
电话机,67
托儿所,67
下半年,67
省政府,67
劳动量,67
有赖于,67
小青年,67
关键性,67
静悄悄,67
一整套,67
历史观,66
有一回,66
唯心论,66
生产性,66
高技术,66
再分配,66
大家庭,66
天花板,66
好消息,66
四十八,66
李时珍,66
销售量,66
金字塔,66
原始人,66
无机物,65
邀请赛,65
维新派,65
杜文杰,65
庄稼人,65
甲状腺,65
教育部,65
有把握,65
呼吸道,65
中年人,65
介绍信,65
同位素,65
工作量,65
不小心,65
许可证,65
大工业,65
西红柿,64
无意中,64
运动会,64
清政府,64
赤裸裸,64
自然美,64
东北部,64
好日子,64
高血压,64
有所谓,64
大门口,64
债务人,64
法学家,64
小伙伴,64
营业员,64
普鲁士,64
青春期,64
再一次,64
全运会,63
叶绿体,63
硝酸钾,63
神经元,63
小商品,63
高占武,63
小家伙,63
不客气,63
创造者,63
氧化剂,63
系统性,63
一刹那,63
子系统,63
概括性,63
协奏曲,63
感染力,63
所得税,63
一肚子,63
工艺品,63
工作队,62
动物园,62
陈炯明,62
教育者,62
矿物质,62
掌柜的,62
乳白色,62
粉红色,62
招待所,62
以利于,62
系统论,62
火车头,62
坐标系,62
戏剧性,62
老奶奶,61
社会党,61
大个子,61
简单化,61
方面军,61
萨满教,61
会议室,61
编辑部,61
有机质,61
地形图,61
病虫害,61
内燃机,61
延长线,61
殖民者,61
心里话,60
总人口,60
平均值,60
大锅饭,60
譬如说,60
第四纪,60
日内瓦,60
比方说,60
老天爷,60
科学史,60
说服力,60
大气压,60
三十三,60
小燕子,60
小胡子,60
称得上,59
自留地,59
银河系,59
无政府,59
爱尔兰,59
天安门,59
手电筒,59
赶不上,59
蒋经国,59
下功夫,59
革命性,59
制造业,59
世界性,59
小冬子,58
亚运会,58
对抗性,58
五十万,58
形式化,58
难为情,58
具体化,58
加工厂,58
感受性,58
对立面,58
一百万,58
进行曲,58
商品化,58
董事长,58
准确性,57
差一点,57
金丝猴,57
副热带,57
史文远,57
索马里,57
听起来,57
三十七,57
志愿军,57
谭嗣同,57
机关枪,57
朱占标,57
白矮星,57
同盟会,57
电池组,57
柴油机,57
无产者,57
生态学,57
摩尔根,57
椭圆形,56
大总统,56
南半球,56
比例尺,56
消化道,56
自以为,56
周期表,56
生产物,56
超声波,56
发病率,56
威尼斯,56
自个儿,56
包含有,56
吴佩孚,56
淋巴结,56
地质学,56
顽固派,56
氧化铜,55
联合体,55
强制性,55
邓颖超,55
你们俩,55
哪怕是,55
比不上,55
三十万,55
大拇指,55
慢吞吞,55
脂肪酸,55
病原体,55
教导员,55
讲故事,55
相对性,55
蒙古族,55
洋铁桶,55
硫酸铜,55
不服气,55
一阵风,55
石灰岩,55
金黄色,55
几何学,54
决策者,54
文艺界,54
十二大,54
洗衣机,54
看热闹,54
气呼呼,54
张国焘,54
评论家,54
混合物,54
老头儿,54
集体化,54
星期日,54
服务业,54
解剖学,54
死亡率,54
消费量,54
远距离,53
出版社,53
基本功,53
信息量,53
阿根廷,53
张发奎,53
刹那间,53
体育课,53
课堂上,53
搞上去,53
氯酸钾,53
石家庄,53
大字报,53
对得起,53
推动力,53
不如说,53
经常性,53
独创性,53
普通人,53
高利贷,53
倒不如,53
法拉第,53
一般性,53
学术界,53
蒸馏水,53
有益于,52
松花江,52
计划性,52
近代史,52
视网膜,52
湖南省,52
说清楚,52
突击队,52
他们俩,52
共和党,52
新西兰,52
电冰箱,52
污染物,52
纯收入,52
灵敏度,52
生活史,52
胡友松,52
培养基,52
家里人,52
单位制,52
吴作人,52
感受器,52
变压器,52
地方性,52
碳酸钙,52
杨虎城,52
心血管,52
小人书,52
黎小玲,52
共同体,52
高纬度,51
象征性,51
观察者,51
教练员,51
发电厂,51
残疾人,51
不简单,51
原子量,51
仅次于,51
共同语,51
王起明,51
李嘉图,51
生物界,51
生产量,51
日本兵,51
红外线,51
主客观,51
高水平,51
笑眯眯,51
障碍物,51
河北省,51
叙利亚,51
核武器,51
形象化,51
诺贝尔,51
张春桥,51
